0.6314 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.4436 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
13.9822 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002384C60C400>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002384C658C18>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.9827 	EXP 	window1: mouseVisible = True
13.9829 	EXP 	window1: recordFrameIntervals = False
14.1480 	EXP 	window1: recordFrameIntervals = True
14.3316 	EXP 	window1: recordFrameIntervals = False
14.6035 	EXP 	Created instrTxt1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='instrTxt1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
14.6071 	EXP 	Created imgStart1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Start.jpg', interpolate=True, mask=None, maskParams=None, name='imgStart1', opacity=1.0, ori=0.0, pos=array([-1., -9.]), size=array([5., 5.]), texRes=128, units='deg', win=Window(...))
14.6072 	EXP 	window1: mouseVisible = True
14.6369 	EXP 	Created targetTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='Arabic', name='targetTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
14.6383 	EXP 	Created imgRed = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgRed', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6397 	EXP 	Created imgBlue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgBlue', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6416 	EXP 	Created imgGreen = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgGreen', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6432 	EXP 	Created imgYellow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgYellow', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6433 	EXP 	window1: mouseVisible = True
14.6502 	EXP 	Created feedbackTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='Arabic', name='feedbackTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='height', win=Window(...), wrapWidth=1)
14.6770 	EXP 	Created instrTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='instrTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
14.6790 	EXP 	Created imgStart = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Start.jpg', interpolate=True, mask=None, maskParams=None, name='imgStart', opacity=1.0, ori=0.0, pos=array([-1., -9.]), size=array([5., 5.]), texRes=128, units='deg', win=Window(...))
14.6791 	EXP 	window1: mouseVisible = True
14.6852 	EXP 	Created targetTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='Arabic', name='targetTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
14.6868 	EXP 	Created imgRed = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgRed', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6883 	EXP 	Created imgBlue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgBlue', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6897 	EXP 	Created imgGreen = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgGreen', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6914 	EXP 	Created imgYellow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='imgYellow', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='deg', win=Window(...))
14.6915 	EXP 	window1: mouseVisible = True
14.7268 	EXP 	Created thanksText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='Arabic', name='thanksText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='ﻥﻮﻣﺯﺁ ﻥﺎﯾﺎﭘ\n\n!ﻢﯾﺭﺍﺰﮕﺳﺎﭙﺳ ﺭﺎﯿﺴﺑ ﺎﻤﺷ ﺯﺍ', units='height', win=Window(...), wrapWidth=1)
14.7807 	EXP 	instrTxt1: autoDraw = True
14.7807 	EXP 	imgStart1: autoDraw = True
15.7988 	DATA 	Mouse: Left button down, pos=(915,259)
15.8421 	EXP 	Imported practice.xlsx as conditions, 8 conditions, 4 params
15.8427 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
15.8433 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'سبز'), ('colour', 'yellow'), ('congruent', 0), ('corrAns', 'imgYellow')])
15.8972 	EXP 	instrTxt1: autoDraw = False
15.8972 	EXP 	imgStart1: autoDraw = False
15.8972 	EXP 	targetTxt: color = 'yellow (named)'
15.8972 	EXP 	targetTxt: text = 'سبز'
15.8972 	EXP 	imgRed: opacity = 1.0
15.8972 	EXP 	imgRed: pos = array([-1., -5.])
15.8972 	EXP 	imgRed: size = array([0.6, 0.6])
15.8972 	EXP 	imgRed: ori = 0.0
15.8972 	EXP 	imgRed: image = 'Red.jpg'
15.8972 	EXP 	imgBlue: opacity = 1.0
15.8972 	EXP 	imgBlue: pos = array([ 0., -5.])
15.8972 	EXP 	imgBlue: size = array([0.6, 0.6])
15.8972 	EXP 	imgBlue: ori = 1.0
15.8972 	EXP 	imgBlue: image = 'Blue.jpg'
15.8972 	EXP 	imgGreen: opacity = 1.0
15.8972 	EXP 	imgGreen: pos = array([ 1., -5.])
15.8972 	EXP 	imgGreen: size = array([0.6, 0.6])
15.8972 	EXP 	imgGreen: ori = 2.0
15.8972 	EXP 	imgGreen: image = 'Green.jpg'
15.8972 	EXP 	imgYellow: opacity = 1.0
15.8972 	EXP 	imgYellow: pos = array([ 2., -5.])
15.8972 	EXP 	imgYellow: size = array([0.6, 0.6])
15.8972 	EXP 	imgYellow: ori = 3.0
15.8972 	EXP 	imgYellow: image = 'Yellow.jpg'
15.8972 	EXP 	targetTxt: autoDraw = True
15.8972 	EXP 	imgRed: autoDraw = True
15.8972 	EXP 	imgBlue: autoDraw = True
15.8972 	EXP 	imgGreen: autoDraw = True
15.8972 	EXP 	imgYellow: autoDraw = True
15.9479 	DATA 	Mouse:  Left button up, pos=(916,256)
16.9988 	DATA 	Mouse: Left button down, pos=(1025,372)
17.0476 	EXP 	targetTxt: autoDraw = False
17.0476 	EXP 	imgRed: autoDraw = False
17.0476 	EXP 	imgBlue: autoDraw = False
17.0476 	EXP 	imgGreen: autoDraw = False
17.0476 	EXP 	imgYellow: autoDraw = False
17.0476 	EXP 	feedbackTxt: text = 'wrongyellow'
17.0476 	EXP 	feedbackTxt: autoDraw = True
17.1523 	DATA 	Mouse:  Left button up, pos=(1026,372)
18.0330 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'سبز'), ('colour', 'green'), ('congruent', 1), ('corrAns', 'imgGreen')])
18.0634 	EXP 	feedbackTxt: autoDraw = False
18.0634 	EXP 	feedbackTxt: autoDraw = False
18.0634 	EXP 	targetTxt: color = 'green (named)'
18.0634 	EXP 	targetTxt: text = 'سبز'
18.0634 	EXP 	imgRed: opacity = 1.0
18.0634 	EXP 	imgRed: pos = array([-1., -5.])
18.0634 	EXP 	imgRed: size = array([0.6, 0.6])
18.0634 	EXP 	imgRed: ori = 0.0
18.0634 	EXP 	imgRed: image = 'Red.jpg'
18.0634 	EXP 	imgBlue: opacity = 1.0
18.0634 	EXP 	imgBlue: pos = array([ 0., -5.])
18.0634 	EXP 	imgBlue: size = array([0.6, 0.6])
18.0634 	EXP 	imgBlue: ori = 1.0
18.0634 	EXP 	imgBlue: image = 'Blue.jpg'
18.0634 	EXP 	imgGreen: opacity = 1.0
18.0634 	EXP 	imgGreen: pos = array([ 1., -5.])
18.0634 	EXP 	imgGreen: size = array([0.6, 0.6])
18.0634 	EXP 	imgGreen: ori = 2.0
18.0634 	EXP 	imgGreen: image = 'Green.jpg'
18.0634 	EXP 	imgYellow: opacity = 1.0
18.0634 	EXP 	imgYellow: pos = array([ 2., -5.])
18.0634 	EXP 	imgYellow: size = array([0.6, 0.6])
18.0634 	EXP 	imgYellow: ori = 3.0
18.0634 	EXP 	imgYellow: image = 'Yellow.jpg'
18.0634 	EXP 	targetTxt: autoDraw = True
18.0634 	EXP 	imgRed: autoDraw = True
18.0634 	EXP 	imgBlue: autoDraw = True
18.0634 	EXP 	imgGreen: autoDraw = True
18.0634 	EXP 	imgYellow: autoDraw = True
18.7643 	DATA 	Mouse: Left button down, pos=(1026,372)
18.7968 	EXP 	targetTxt: autoDraw = False
18.7968 	EXP 	imgRed: autoDraw = False
18.7968 	EXP 	imgBlue: autoDraw = False
18.7968 	EXP 	imgGreen: autoDraw = False
18.7968 	EXP 	imgYellow: autoDraw = False
18.7968 	EXP 	feedbackTxt: text = 'wronggreen'
18.7968 	EXP 	feedbackTxt: autoDraw = True
18.9163 	DATA 	Mouse:  Left button up, pos=(1026,372)
19.7827 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'زرد'), ('colour', 'yellow'), ('congruent', 1), ('corrAns', 'imgYellow')])
19.8299 	EXP 	feedbackTxt: autoDraw = False
19.8299 	EXP 	feedbackTxt: autoDraw = False
19.8299 	EXP 	targetTxt: color = 'yellow (named)'
19.8299 	EXP 	targetTxt: text = 'زرد'
19.8299 	EXP 	imgRed: opacity = 1.0
19.8299 	EXP 	imgRed: pos = array([-1., -5.])
19.8299 	EXP 	imgRed: size = array([0.6, 0.6])
19.8299 	EXP 	imgRed: ori = 0.0
19.8299 	EXP 	imgRed: image = 'Red.jpg'
19.8299 	EXP 	imgBlue: opacity = 1.0
19.8299 	EXP 	imgBlue: pos = array([ 0., -5.])
19.8299 	EXP 	imgBlue: size = array([0.6, 0.6])
19.8299 	EXP 	imgBlue: ori = 1.0
19.8299 	EXP 	imgBlue: image = 'Blue.jpg'
19.8299 	EXP 	imgGreen: opacity = 1.0
19.8299 	EXP 	imgGreen: pos = array([ 1., -5.])
19.8299 	EXP 	imgGreen: size = array([0.6, 0.6])
19.8299 	EXP 	imgGreen: ori = 2.0
19.8299 	EXP 	imgGreen: image = 'Green.jpg'
19.8299 	EXP 	imgYellow: opacity = 1.0
19.8299 	EXP 	imgYellow: pos = array([ 2., -5.])
19.8299 	EXP 	imgYellow: size = array([0.6, 0.6])
19.8299 	EXP 	imgYellow: ori = 3.0
19.8299 	EXP 	imgYellow: image = 'Yellow.jpg'
19.8299 	EXP 	targetTxt: autoDraw = True
19.8299 	EXP 	imgRed: autoDraw = True
19.8299 	EXP 	imgBlue: autoDraw = True
19.8299 	EXP 	imgGreen: autoDraw = True
19.8299 	EXP 	imgYellow: autoDraw = True
20.4303 	DATA 	Mouse: Left button down, pos=(1026,372)
20.4463 	EXP 	targetTxt: autoDraw = False
20.4463 	EXP 	imgRed: autoDraw = False
20.4463 	EXP 	imgBlue: autoDraw = False
20.4463 	EXP 	imgGreen: autoDraw = False
20.4463 	EXP 	imgYellow: autoDraw = False
20.4463 	EXP 	feedbackTxt: text = 'wrongyellow'
20.4463 	EXP 	feedbackTxt: autoDraw = True
20.6326 	DATA 	Mouse:  Left button up, pos=(1026,372)
21.4332 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'قرمز'), ('colour', 'blue'), ('congruent', 0), ('corrAns', 'imgBlue')])
21.4801 	EXP 	feedbackTxt: autoDraw = False
21.4801 	EXP 	feedbackTxt: autoDraw = False
21.4801 	EXP 	targetTxt: color = 'blue (named)'
